Nome,Empresa,Numero,Email
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 3","+556734808000","diretoria@pontapora40.com.br / financeiro@pontapora40.com.br"
"Sócio-Diretor","Comex Trading & Exportação Jundiaí Unidade 4","+551134878000","diretoria@jundiai41.com.br / financeiro@jundiai41.com.br"
"Sócio-Diretor","Comex Trading & Exportação Guarapuava Unidade 5","+554134948000","diretoria@guarapuava42.com.br / financeiro@guarapuava42.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 6","+556735018000","diretoria@pontapora43.com.br / financeiro@pontapora43.com.br"
"Sócio-Diretor","Comex Trading & Exportação São Paulo Unidade 7","+551135088000","diretoria@saopaulo44.com.br / financeiro@saopaulo44.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Grossa Unidade 8","+554135158000","diretoria@pontagrossa45.com.br / financeiro@pontagrossa45.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 9","+556735228000","diretoria@pontapora46.com.br / financeiro@pontapora46.com.br"
"Sócio-Diretor","Comex Trading & Exportação Jundiaí Unidade 10","+551135298000","diretoria@jundiai47.com.br / financeiro@jundiai47.com.br"
"Sócio-Diretor","Comex Trading & Exportação Maringá Unidade 1","+554135368000","diretoria@maringa48.com.br / financeiro@maringa48.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 2","+556735438000","diretoria@pontapora49.com.br / financeiro@pontapora49.com.br"
"Sócio-Diretor","Comex Trading & Exportação São Paulo Unidade 3","+551135508000","diretoria@saopaulo50.com.br / financeiro@saopaulo50.com.br"
"Sócio-Diretor","Comex Trading & Exportação Guarapuava Unidade 4","+554135578000","diretoria@guarapuava51.com.br / financeiro@guarapuava51.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 5","+556735648000","diretoria@pontapora52.com.br / financeiro@pontapora52.com.br"
"Sócio-Diretor","Comex Trading & Exportação Jundiaí Unidade 6","+551135718000","diretoria@jundiai53.com.br / financeiro@jundiai53.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Grossa Unidade 7","+554135788000","diretoria@pontagrossa54.com.br / financeiro@pontagrossa54.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 8","+556735858000","diretoria@pontapora55.com.br / financeiro@pontapora55.com.br"
"Sócio-Diretor","Comex Trading & Exportação São Paulo Unidade 9","+551135928000","diretoria@saopaulo56.com.br / financeiro@saopaulo56.com.br"
"Sócio-Diretor","Comex Trading & Exportação Maringá Unidade 10","+554135998000","diretoria@maringa57.com.br / financeiro@maringa57.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 1","+556736068000","diretoria@pontapora58.com.br / financeiro@pontapora58.com.br"
"Sócio-Diretor","Comex Trading & Exportação Jundiaí Unidade 2","+551136138000","diretoria@jundiai59.com.br / financeiro@jundiai59.com.br"
"Sócio-Diretor","Comex Trading & Exportação Guarapuava Unidade 3","+554136208000","diretoria@guarapuava60.com.br / financeiro@guarapuava60.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 4","+556736278000","diretoria@pontapora61.com.br / financeiro@pontapora61.com.br"
"Sócio-Diretor","Comex Trading & Exportação São Paulo Unidade 5","+551136348000","diretoria@saopaulo62.com.br / financeiro@saopaulo62.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Grossa Unidade 6","+554136418000","diretoria@pontagrossa63.com.br / financeiro@pontagrossa63.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 7","+556736488000","diretoria@pontapora64.com.br / financeiro@pontapora64.com.br"
"Sócio-Diretor","Comex Trading & Exportação Jundiaí Unidade 8","+551136558000","diretoria@jundiai65.com.br / financeiro@jundiai65.com.br"
"Sócio-Diretor","Comex Trading & Exportação Maringá Unidade 9","+554136628000","diretoria@maringa66.com.br / financeiro@maringa66.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 10","+556736698000","diretoria@pontapora67.com.br / financeiro@pontapora67.com.br"
"Sócio-Diretor","Comex Trading & Exportação São Paulo Unidade 1","+551136768000","diretoria@saopaulo68.com.br / financeiro@saopaulo68.com.br"
"Sócio-Diretor","Comex Trading & Exportação Guarapuava Unidade 2","+554136838000","diretoria@guarapuava69.com.br / financeiro@guarapuava69.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 3","+556736908000","diretoria@pontapora70.com.br / financeiro@pontapora70.com.br"
"Sócio-Diretor","Comex Trading & Exportação Jundiaí Unidade 4","+551136978000","diretoria@jundiai71.com.br / financeiro@jundiai71.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Grossa Unidade 5","+554137048000","diretoria@pontagrossa72.com.br / financeiro@pontagrossa72.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 6","+556737118000","diretoria@pontapora73.com.br / financeiro@pontapora73.com.br"
"Sócio-Diretor","Comex Trading & Exportação São Paulo Unidade 7","+551137188000","diretoria@saopaulo74.com.br / financeiro@saopaulo74.com.br"
"Sócio-Diretor","Comex Trading & Exportação Maringá Unidade 8","+554137258000","diretoria@maringa75.com.br / financeiro@maringa75.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 9","+556737328000","diretoria@pontapora76.com.br / financeiro@pontapora76.com.br"
"Sócio-Diretor","Comex Trading & Exportação Jundiaí Unidade 10","+551137398000","diretoria@jundiai77.com.br / financeiro@jundiai77.com.br"
"Sócio-Diretor","Comex Trading & Exportação Guarapuava Unidade 1","+554137468000","diretoria@guarapuava78.com.br / financeiro@guarapuava78.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 2","+556737538000","diretoria@pontapora79.com.br / financeiro@pontapora79.com.br"
"Sócio-Diretor","Comex Trading & Exportação São Paulo Unidade 3","+551137608000","diretoria@saopaulo80.com.br / financeiro@saopaulo80.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Grossa Unidade 4","+554137678000","diretoria@pontagrossa81.com.br / financeiro@pontagrossa81.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 5","+556737748000","diretoria@pontapora82.com.br / financeiro@pontapora82.com.br"
"Sócio-Diretor","Comex Trading & Exportação Jundiaí Unidade 6","+551137818000","diretoria@jundiai83.com.br / financeiro@jundiai83.com.br"
"Sócio-Diretor","Comex Trading & Exportação Maringá Unidade 7","+554137888000","diretoria@maringa84.com.br / financeiro@maringa84.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 8","+556737958000","diretoria@pontapora85.com.br / financeiro@pontapora85.com.br"
"Sócio-Diretor","Comex Trading & Exportação São Paulo Unidade 9","+551138028000","diretoria@saopaulo86.com.br / financeiro@saopaulo86.com.br"
"Sócio-Diretor","Comex Trading & Exportação Guarapuava Unidade 10","+554138098000","diretoria@guarapuava87.com.br / financeiro@guarapuava87.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 1","+556738168000","diretoria@pontapora88.com.br / financeiro@pontapora88.com.br"
"Sócio-Diretor","Comex Trading & Exportação Jundiaí Unidade 2","+551138238000","diretoria@jundiai89.com.br / financeiro@jundiai89.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Grossa Unidade 3","+554138308000","diretoria@pontagrossa90.com.br / financeiro@pontagrossa90.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 4","+556738378000","diretoria@pontapora91.com.br / financeiro@pontapora91.com.br"
"Sócio-Diretor","Comex Trading & Exportação São Paulo Unidade 5","+551138448000","diretoria@saopaulo92.com.br / financeiro@saopaulo92.com.br"
"Sócio-Diretor","Comex Trading & Exportação Maringá Unidade 6","+554138518000","diretoria@maringa93.com.br / financeiro@maringa93.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 7","+556738588000","diretoria@pontapora94.com.br / financeiro@pontapora94.com.br"
"Sócio-Diretor","Comex Trading & Exportação Jundiaí Unidade 8","+551138658000","diretoria@jundiai95.com.br / financeiro@jundiai95.com.br"
"Sócio-Diretor","Comex Trading & Exportação Guarapuava Unidade 9","+554138728000","diretoria@guarapuava96.com.br / financeiro@guarapuava96.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 10","+556738798000","diretoria@pontapora97.com.br / financeiro@pontapora97.com.br"
"Sócio-Diretor","Comex Trading & Exportação São Paulo Unidade 1","+551138868000","diretoria@saopaulo98.com.br / financeiro@saopaulo98.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Grossa Unidade 2","+554138938000","diretoria@pontagrossa99.com.br / financeiro@pontagrossa99.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 3","+556732008000","diretoria@pontapora0.com.br / financeiro@pontapora0.com.br"
"Sócio-Diretor","Comex Trading & Exportação Jundiaí Unidade 4","+551132078000","diretoria@jundiai1.com.br / financeiro@jundiai1.com.br"
"Sócio-Diretor","Comex Trading & Exportação Maringá Unidade 5","+554132148000","diretoria@maringa2.com.br / financeiro@maringa2.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 6","+556732218000","diretoria@pontapora3.com.br / financeiro@pontapora3.com.br"
"Sócio-Diretor","Comex Trading & Exportação São Paulo Unidade 7","+551132288000","diretoria@saopaulo4.com.br / financeiro@saopaulo4.com.br"
"Sócio-Diretor","Comex Trading & Exportação Guarapuava Unidade 8","+554132358000","diretoria@guarapuava5.com.br / financeiro@guarapuava5.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 9","+556732428000","diretoria@pontapora6.com.br / financeiro@pontapora6.com.br"
"Sócio-Diretor","Comex Trading & Exportação Jundiaí Unidade 10","+551132498000","diretoria@jundiai7.com.br / financeiro@jundiai7.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Grossa Unidade 1","+554132568000","diretoria@pontagrossa8.com.br / financeiro@pontagrossa8.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 2","+556732638000","diretoria@pontapora9.com.br / financeiro@pontapora9.com.br"
"Sócio-Diretor","Comex Trading & Exportação São Paulo Unidade 3","+551132708000","diretoria@saopaulo10.com.br / financeiro@saopaulo10.com.br"
"Sócio-Diretor","Comex Trading & Exportação Maringá Unidade 4","+554132778000","diretoria@maringa11.com.br / financeiro@maringa11.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 5","+556732848000","diretoria@pontapora12.com.br / financeiro@pontapora12.com.br"
"Sócio-Diretor","Comex Trading & Exportação Jundiaí Unidade 6","+551132918000","diretoria@jundiai13.com.br / financeiro@jundiai13.com.br"
"Sócio-Diretor","Comex Trading & Exportação Guarapuava Unidade 7","+554132988000","diretoria@guarapuava14.com.br / financeiro@guarapuava14.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 8","+556733058000","diretoria@pontapora15.com.br / financeiro@pontapora15.com.br"
"Sócio-Diretor","Comex Trading & Exportação São Paulo Unidade 9","+551133128000","diretoria@saopaulo16.com.br / financeiro@saopaulo16.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Grossa Unidade 10","+554133198000","diretoria@pontagrossa17.com.br / financeiro@pontagrossa17.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial São Paulo","+551136768000","diretoria@saopaulo68.com.br / financeiro@saopaulo68.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Ponta Grossa","+554136838000","diretoria@pontagrossa69.com.br / financeiro@pontagrossa69.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Ponta Porã","+556736908000","diretoria@pontapora70.com.br / financeiro@pontapora70.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Jundiaí","+551136978000","diretoria@jundiai71.com.br / financeiro@jundiai71.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Maringá","+554137048000","diretoria@maringa72.com.br / financeiro@maringa72.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Ponta Porã","+556737118000","diretoria@pontapora73.com.br / financeiro@pontapora73.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial São Paulo","+551137188000","diretoria@saopaulo74.com.br / financeiro@saopaulo74.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Guarapuava","+554137258000","diretoria@guarapuava75.com.br / financeiro@guarapuava75.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Ponta Porã","+556737328000","diretoria@pontapora76.com.br / financeiro@pontapora76.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Jundiaí","+551137398000","diretoria@jundiai77.com.br / financeiro@jundiai77.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Ponta Grossa","+554137468000","diretoria@pontagrossa78.com.br / financeiro@pontagrossa78.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Ponta Porã","+556737538000","diretoria@pontapora79.com.br / financeiro@pontapora79.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial São Paulo","+551137608000","diretoria@saopaulo80.com.br / financeiro@saopaulo80.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Maringá","+554137678000","diretoria@maringa81.com.br / financeiro@maringa81.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Ponta Porã","+556737748000","diretoria@pontapora82.com.br / financeiro@pontapora82.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Jundiaí","+551137818000","diretoria@jundiai83.com.br / financeiro@jundiai83.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Guarapuava Unidade 7","+554137888000","diretoria@guarapuava84.com.br / financeiro@guarapuava84.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Ponta Porã Unidade 8","+556737958000","diretoria@pontapora85.com.br / financeiro@pontapora85.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial São Paulo Unidade 9","+551138028000","diretoria@saopaulo86.com.br / financeiro@saopaulo86.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Ponta Grossa Unidade 10","+554138098000","diretoria@pontagrossa87.com.br / financeiro@pontagrossa87.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Ponta Porã Unidade 1","+556738168000","diretoria@pontapora88.com.br / financeiro@pontapora88.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Jundiaí Unidade 2","+551138238000","diretoria@jundiai89.com.br / financeiro@jundiai89.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Maringá Unidade 3","+554138308000","diretoria@maringa90.com.br / financeiro@maringa90.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Ponta Porã Unidade 4","+556738378000","diretoria@pontapora91.com.br / financeiro@pontapora91.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial São Paulo Unidade 5","+551138448000","diretoria@saopaulo92.com.br / financeiro@saopaulo92.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Guarapuava Unidade 6","+554138518000","diretoria@guarapuava93.com.br / financeiro@guarapuava93.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Ponta Porã Unidade 7","+556738588000","diretoria@pontapora94.com.br / financeiro@pontapora94.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Jundiaí Unidade 8","+551138658000","diretoria@jundiai95.com.br / financeiro@jundiai95.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Ponta Grossa Unidade 9","+554138728000","diretoria@pontagrossa96.com.br / financeiro@pontagrossa96.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Ponta Porã Unidade 10","+556738798000","diretoria@pontapora97.com.br / financeiro@pontapora97.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial São Paulo Unidade 1","+551138868000","diretoria@saopaulo98.com.br / financeiro@saopaulo98.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Maringá Unidade 2","+554138938000","diretoria@maringa99.com.br / financeiro@maringa99.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Ponta Porã Unidade 3","+556732008000","diretoria@pontapora0.com.br / financeiro@pontapora0.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Jundiaí Unidade 4","+551132078000","diretoria@jundiai1.com.br / financeiro@jundiai1.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Guarapuava Unidade 5","+554132148000","diretoria@guarapuava2.com.br / financeiro@guarapuava2.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Ponta Porã Unidade 6","+556732218000","diretoria@pontapora3.com.br / financeiro@pontapora3.com.br"
